id,image_name,content
0,IMG_1960.jpg,[0.021220466122031212, -0.010695265606045723, -0.03159202262759209, -0.03772154450416565, 0.022620832547545433, -0.0003255725896451622, -0.02749430388212204, 0.06828606873750687, 0.06640755385160446, -0.013028752990067005, 0.02363591454923153, 0.009660857729613781, -0.03908994793891907, 0.0001460028433939442, -0.006632201373577118, 0.011383671313524246, -0.013841051608324051, 0.023174477741122246, -0.009874748066067696, -0.04157957807183266, 0.040981270372867584, -0.005965498276054859, -0.030703583732247353, -0.025780217722058296, -0.005148374009877443, -0.020815296098589897, -0.03359714150428772, -0.022281838580965996, 0.01990632154047489, -0.014117802493274212, 0.019389869645237923, 0.010436106473207474, -0.021068919450044632, -0.04929298162460327, -0.033305346965789795, 0.01764035038650036, 0.038948267698287964, 0.006519564427435398, -0.034288447350263596, 0.025018826127052307, 0.0028286282904446125, 0.010909730568528175, -0.0134733896702528, -0.036774516105651855, -0.030309339985251427, 0.006502394564449787, 0.04631413519382477, 0.000870515825226903, -0.013783262111246586, 0.005514177493751049, 0.020825395360589027, -0.0007056578178890049, -0.017201397567987442, -0.019522514194250107, -0.03327116370201111, 0.02937634103000164, -0.057410817593336105, -0.019792836159467697, -0.046296026557683945, -0.004749994724988937, -0.03651895746588707, -0.019491558894515038, 0.03742612153291702, -0.04163332283496857, -0.025790655985474586, 0.009527315385639668, 0.03678210824728012, 0.00878029502928257, -0.04353019595146179, 0.03651825338602066, -0.022548137232661247, 0.0004985971027053893, -0.025366026908159256, -0.010766210034489632, -0.037041839212179184, 0.005793782416731119, 0.030001984909176826, -0.014271889813244343, 0.009270807728171349, 0.019071992486715317, 0.04854840040206909, -0.015128297731280327, 0.017363136634230614, -0.025565477088093758, 0.05595573037862778, 0.03177555650472641, 0.021265508607029915, 0.047704145312309265, 0.05311596766114235, 0.037363383919000626, -3.067649595323019e-05, 0.046500544995069504, 0.01948370784521103, -0.032079797238111496, -0.028656473383307457, 0.022775234654545784, 0.029321691021323204, 0.01925199292600155, 0.009117401205003262, -0.0017727352678775787, 0.010849966667592525, 0.01043999195098877, 0.030218182131648064, -0.023262031376361847, -0.018038176000118256, 0.02558998018503189, 0.006957501173019409, 0.034867990761995316, 0.016907572746276855, 0.01922471448779106, 0.031441204249858856, 0.02378583513200283, 0.011885803192853928, 0.0037925676442682743, -0.03059714287519455, 0.009874873794615269, -0.01487794704735279, -0.04130237549543381, 0.006217521149665117, 0.01979450322687626, 0.04501962289214134, 0.02707989513874054, 0.013506933115422726, -0.04808469116687775, 0.03878660872578621, -0.04643887281417847, 0.016738655045628548, 0.029069578275084496, -0.016489939764142036, 0.012349750846624374, 0.012732534669339657, 0.017612576484680176, -0.013415311463177204, -0.011763691902160645, -0.05415241792798042, -0.053624436259269714, -0.02330561727285385, 0.0007607520092278719, -0.026951560750603676, -0.03096536546945572, 0.02123153582215309, 0.05108865723013878, 0.06189076229929924, -0.04461022466421127, -0.0035976616200059652, -0.0519808866083622, -0.037681516259908676, 0.0026382063515484333, -0.00822230614721775, 0.007702810224145651, -0.016732417047023773, -0.004059248138219118, -0.0460854135453701, 0.024431344121694565, 0.04799443110823631, -0.03086613118648529, 0.02873576618731022, 0.055150218307971954, 0.0384034737944603, 0.030119644477963448, -0.011501051485538483, -0.05495612323284149, -0.00887245498597622, -0.004658041056245565, -0.016845546662807465, -0.016090162098407745, 0.041680674999952316, 0.012591525912284851, 0.0262752752751112, -0.05273615941405296, -0.01593979448080063, -0.04421739652752876, 0.022850947454571724, -0.03571341931819916, -0.013331878930330276, -0.003664645366370678, 0.05350157618522644, 0.03269040212035179, 0.04152924567461014, -0.029591424390673637, 0.023529427126049995, 0.018362728878855705, 0.04918361082673073, -0.023572010919451714, -0.0323355533182621, 0.025650260969996452, 0.03795646131038666, -0.006327868904918432, 0.024497365579009056, 0.023794537410140038, 0.036494284868240356, -0.01796681433916092, -0.014268351718783379, 0.020612746477127075, -0.05279584974050522, 0.021533267572522163, 0.01974048651754856, 0.030347470194101334, -0.02435292676091194, -0.043891843408346176, 0.004197523929178715, 0.0186222642660141, -0.019145673140883446, 0.010036417283117771, 0.018770413473248482, -0.023397082462906837, -0.04153488948941231, -0.03439106047153473, 0.04152331501245499, -0.04557869955897331, -0.04763692244887352, -0.017579402774572372, 0.03491079434752464, 0.01255022268742323, -0.022059373557567596, -0.0241965614259243, -0.05294268950819969, -0.005571040790528059, 0.011936926282942295, -0.015883345156908035, 0.0038248500786721706, 0.03576428443193436, 0.012807842344045639, 0.029866734519600868, 0.009431693702936172, 0.018195807933807373, 0.007075924891978502, 0.011789706535637379, 0.03831528499722481, 0.026739267632365227, 0.008766397833824158, 0.01673373579978943, -0.06356942653656006, -0.030921515077352524, 0.008451436646282673, -0.004534650128334761, -0.028350090608000755, -0.028292058035731316, 0.04420734941959381, 0.03405485674738884, -0.027068929746747017, -0.011371880769729614, 0.01755659468472004, -0.014336798340082169, -0.016648007556796074, -0.04034329950809479, 0.010817822068929672, -0.00838540866971016, 0.0060298629105091095, 0.0015287988353520632, 0.029152249917387962, 0.04082317650318146, -0.01856144890189171, -0.027790794149041176, 0.018277132883667946, 0.008747441694140434, 0.040562283247709274, -0.008736316114664078, -0.020337777212262154, -0.010455380193889141, 0.02088986523449421, 0.006790432147681713, -0.03385203331708908, 0.04005943611264229, 0.022136781364679337, 0.014222247526049614, 0.009580791927874088, -0.026529492810368538, -0.012835593894124031, -0.05958370119333267, -0.05569267272949219, -0.03086709976196289, -0.023777270689606667, -0.03629942983388901, -0.013790594413876534, 0.02824173867702484, -0.03288944065570831, -0.01953715831041336, 0.006589539349079132, -0.011430773884057999, -0.020404675975441933, -0.0385923907160759, 0.008689488284289837, -0.023507803678512573, 0.017265764996409416, -0.0388653539121151, 0.025815820321440697, -0.031154777854681015, 0.020475290715694427, -0.014378337189555168, 0.04955023527145386, -0.01885007694363594, 0.09854410588741302, 0.010263309814035892, 0.027088532224297523, 0.026120435446500778, -0.038836367428302765, -0.10139182209968567, -0.012646716088056564, 0.013665859587490559, -0.016321126371622086, -0.031479667872190475, 0.025980940088629723, 0.016615858301520348, -0.055109184235334396, -0.019968533888459206, -0.00650140643119812, -0.003833234775811434, -0.06510550528764725, -0.002409077947959304, 0.04655870795249939, 0.02295551262795925, 0.020472219213843346, -0.026620306074619293, -0.041672803461551666, -0.022466881200671196, -0.04717547073960304, 0.013438734225928783, -0.0016743144951760769, 0.03573017939925194, -0.020678363740444183, -0.005220459308475256, -0.042794838547706604, 0.02327093854546547, 0.04028349369764328, -0.006662808824330568, 0.0471227802336216, 0.00870283879339695, 0.004891520366072655, -0.01297776773571968, 0.048188406974077225, -0.034997306764125824, 0.010838561691343784, 0.05645060911774635, -0.021923977881669998, 0.009150588884949684, -0.03669419884681702, -0.007976319640874863, 0.051188383251428604, -0.01694025658071041, 0.02346411533653736, -0.004659214057028294, -0.010372108779847622, -0.0018564154161140323, 0.0010777300922200084, -0.07191111147403717, 0.0159648098051548, -0.02175167016685009, 0.06458770483732224, 0.0011931771878153086, -0.0004221815033815801, -0.014258512295782566, 0.005253612529486418, 0.01706193946301937, -0.025990597903728485, 0.03455648943781853, -0.015972675755620003, -0.026995530351996422, 0.010199182666838169, -0.009444603696465492, 0.013636315241456032, 0.020396603271365166, 0.04498346522450447, -0.009917756542563438, -1.900654569908511e-05, -0.015059983357787132, 0.005604426842182875, -0.019880425184965134, -0.04958229511976242, -0.04304498806595802, 0.022462744265794754, 0.02828332409262657, -0.0006135216681286693, 0.031120574101805687, -0.01605985127389431, 0.008386717177927494, -0.10529761016368866, -0.029898827895522118, 0.000119708405691199, -0.01887841708958149, -0.025672880932688713, -0.024403365328907967, -0.003431915072724223, -0.026755347847938538, -0.020739087834954262, -0.027805959805846214, 0.20322351157665253, 0.009360920637845993, 0.04170678183436394, -0.053207870572805405, -0.01384060550481081, 0.033115629106760025, -0.00701691210269928, 0.04729922488331795, 0.008531281724572182, 0.0426701158285141, -0.02366991899907589, 0.026696976274251938, 0.030969850718975067, -0.00878740381449461, 0.05225382372736931, 0.04028353467583656, 0.025584323331713676, 0.03343760594725609, 0.021415477618575096, 0.011288224719464779, 0.0543779656291008, -0.037581536918878555, 0.020976999774575233, 0.021096812561154366, -0.0755445584654808, -0.01802041009068489, -0.00532153295353055, 0.047942351549863815, -0.04713781923055649, 0.009867455810308456, -0.020188359543681145, 0.037712424993515015, -0.04077387973666191, -0.008859274908900261, -0.0036551011726260185, 0.01303000096231699, 0.018575675785541534, 0.024429326876997948, 0.04937126860022545, -0.01629566214978695, -0.04158928617835045, 0.022452061995863914, -0.06429509818553925, 0.009733649902045727, -0.00968088861554861, 0.03539889678359032, 0.05316295474767685, -0.011922198347747326, -0.020283343270421028, 0.025911349803209305, 0.017873993143439293, 0.038319606333971024, -0.007125002332031727, -0.03723187372088432, -0.025562366470694542, -0.035995595157146454, -0.05298043042421341, -0.0073448303155601025, -0.0004687855835072696, 0.03617247939109802, 0.02327343448996544, -0.019857246428728104, -0.02330629900097847, -0.04398571699857712, 0.03260581195354462, 0.021377669647336006, 0.004324069246649742, -0.042056065052747726, -0.036384470760822296, -0.05289226025342941, -0.048583097755908966, -0.012367106042802334, -0.03539664298295975, 0.005483731627464294, 0.037210941314697266, -0.010703383944928646, -0.01751364767551422, 0.07315563410520554, 0.03967326879501343, 0.01821112260222435, 0.009694349952042103, -0.029808631166815758, -0.03377491235733032, 0.015911756083369255, 0.049124542623758316, -0.011154799722135067, 0.004862426780164242, 0.0237481277436018, -0.04445161670446396, 0.018455740064382553, -0.004811510909348726, 0.021512847393751144, -0.02740965597331524, 0.038122158497571945, 0.02675708383321762, -0.046869441866874695, -0.016104549169540405, 0.01458703726530075, -0.030914906412363052, -0.045949164777994156, -0.04025892913341522, -0.0016591261373832822, -0.007360398303717375, -0.02741161733865738, -0.007577058859169483, -0.023965466767549515, 0.007172577083110809, 0.03926142677664757, 0.029889507219195366, 0.004422509577125311, 0.014832276850938797, 0.009551718831062317, 0.03458089753985405, -0.03688138723373413, 0.033869944512844086, 0.04085654765367508, 0.03359095752239227, -0.047334033995866776, 0.01074338611215353, 0.027612339705228806, 0.009629464708268642, 0.06963290274143219, -0.030503099784255028, 0.05779227986931801, -0.020662706345319748, 0.04336220771074295, -0.0369875505566597, -0.030409352853894234, 0.04561726748943329, 0.00810793973505497, 0.004556202795356512, -0.02811058983206749, -0.025172315537929535, 0.035754818469285965, 0.03803584724664688, -0.04181433841586113, 0.09200844913721085, -0.017012106254696846, -0.01620492897927761, 0.06642524152994156, -0.03661832585930824, 0.04817931354045868, -0.03985312581062317, 0.029750697314739227, 0.013868001289665699, 0.009307817555963993, -0.02691706456243992, -0.053165484219789505, -0.0170612595975399, -0.02064461261034012, 0.027161255478858948, -0.055509187281131744, 0.020541995763778687, -0.006400933489203453, 0.0018279809737578034, -0.03723267838358879, 0.028586799278855324, -0.000962392776273191, 0.03458899259567261, -0.04197009652853012, -0.013870530761778355, -0.04184133931994438, 0.01583237387239933, 0.08677786588668823, 0.043682120740413666, 0.0904930904507637, -0.025753431022167206, 0.023906521499156952, 0.06079566106200218, 0.030259734019637108, -0.0482783317565918, -0.054610881954431534, -0.008083564229309559, 0.04278188198804855, 0.025055594742298126, 0.010809820145368576, -0.022672517225146294, 0.001403125119395554, -0.05661492049694061, -0.016215138137340546, -0.05007856339216232, 0.03151628002524376, 0.024785660207271576, -0.042392730712890625, -0.027792761102318764, 0.004740038886666298, -0.004877891391515732, -0.031408052891492844, -0.0011430748272687197, 0.02975628525018692, 0.004862465430051088, 0.0785244032740593, -0.026257924735546112, -0.004228030797094107, -0.05242713540792465, 0.0007267288747243583, 0.03860313072800636, 0.0006752536864951253, -0.008036413230001926, -0.036853205412626266, -0.01277224812656641, -0.027312669903039932, -0.013714641332626343, -0.009304853156208992, -0.04949641600251198, -0.03223498538136482, -0.0037426052149385214, 0.008362794294953346, 0.0117635577917099, 0.022165341302752495, -0.002008607378229499, -0.0133073003962636, 0.011555277742445469, 0.017087027430534363, 0.03014456480741501, 0.03444111347198486, 0.05522617697715759, 0.035697948187589645, 0.02626265399158001, -0.026756690815091133, 0.030241820961236954, 0.004752017091959715, 0.04626172408461571, -0.03554380312561989, -0.050981227308511734, -0.049564920365810394, 0.01866965740919113, 0.007180006708949804, -0.004746888764202595, -0.03293970972299576, 0.015401871874928474, -0.034012388437986374, -0.013957077637314796, -0.05763046815991402, -0.02309495583176613, -0.033567845821380615, 0.05419446527957916, 0.01795894093811512, 0.03640466183423996, -0.04594101011753082, 0.02816872112452984, -0.038129787892103195, 0.03734892979264259, -0.0033153616823256016, -0.0005973379011265934, 0.035767704248428345, -0.02028009481728077, -0.01921701617538929, 0.03422911465167999, 0.02180386148393154, 0.012961024418473244, -0.03379606828093529, 0.01837373524904251, 0.06537600606679916, -0.007552195806056261, -0.056807782500982285, 0.004456753842532635, -0.000684222555719316, -0.05322250351309776, -0.07494477182626724, 0.019418373703956604, 0.0003038923896383494, -0.0021758652292191982, 0.010100194253027439, -0.030165694653987885, 0.0029968745075166225, 0.03615901991724968, -0.005108342505991459, -0.0036271961871534586, -0.039804693311452866, 0.02053828164935112, -0.01950705796480179, -0.040108297020196915, -0.07569050043821335, 0.05287981033325195, 0.03529047966003418, 0.0012619871413335204, -0.048159219324588776, -0.022874100133776665, -0.044914159923791885, -0.02032351866364479, 0.04073737934231758, -0.017244627699255943, -0.02313317358493805, 0.02211184613406658, 0.014878734014928341, -0.02982187829911709, 0.03756368160247803, 0.004698800854384899, -0.03828100487589836, -0.00612424174323678, 0.033780891448259354, -0.01158831361681223, -0.01636192388832569, -0.04332555830478668, -0.051265254616737366, -0.05476574972271919, -0.013924323953688145, -0.016509372740983963, 0.002929292619228363, 0.012078859843313694, -0.02209431678056717, -0.05642641708254814, -0.009997607208788395, -0.032481227070093155, 0.021555405110120773, -0.04115569591522217, -0.006590469740331173, 0.00463330140337348, 0.041342269629240036, -0.00651712017133832, -0.04736800119280815, 0.010196292772889137, 0.031686604022979736, -0.016595687717199326, 0.0015024440363049507, 0.02645375207066536, 0.015620880760252476, -0.028457945212721825, 0.042144469916820526, -0.018054397776722908, -0.008022491820156574, -0.026072543114423752, 0.0024170519318431616, 0.029438380151987076, 0.013106542639434338, 0.018618881702423096, 0.03973152115941048, 0.008986514061689377, 0.0025419476442039013, 0.0288012083619833, -0.02395198494195938, -0.03676065802574158, 0.013650870881974697, -0.028148246929049492, -0.03651178255677223, -0.029057316482067108, -0.04287022352218628, 0.02539568580687046, -0.009074727073311806, -0.023719409480690956, 0.01958138309419155, 0.021891510114073753, -0.02151486650109291, 0.054654765874147415, 0.006772130262106657, -0.017985042184591293, 0.009399394504725933, -0.029578503221273422, -0.016720181331038475, 0.013153642416000366, 0.029996216297149658, -0.016077302396297455, -0.0075132292695343494, -0.031140370294451714, 0.03455071151256561, -0.022196805104613304, 0.03368530049920082, 0.010667163878679276, -0.026276277378201485, -0.04054679349064827, -0.00505619402974844, 0.026962976902723312, -0.0013391763204708695, -0.042549069970846176, 0.01862598955631256, -0.024443823844194412, 0.024121833965182304, -0.049601610749959946, 0.014235175214707851, -0.022399963811039925, 0.0014904829440638423, -0.038714125752449036, -0.034189917147159576, -0.019470814615488052, 0.06234240531921387, -0.039072297513484955, 0.004821312613785267, 0.024383356794714928, 0.03800174966454506, -0.002645486034452915, -0.06180460378527641, -0.01148266438394785, -0.0029082067776471376, 0.023684218525886536, -0.015790866687893867, 0.02008144184947014, 0.03477390855550766, 0.018740586936473846, 0.05128586292266846, -0.01065872237086296, 0.03013262152671814, -0.03547985479235649, -0.0050046187825500965, -0.07881687581539154, 0.009900830686092377, 0.004346863366663456, -0.012610217556357384, -0.03659319877624512, -0.025809485465288162, -0.035773854702711105, 0.01102854311466217, 0.014068398624658585, -0.027810605242848396, -0.0047928569838404655, 0.0072927759028971195, 0.02038973569869995, -0.007496766280382872, 0.00989523995667696, 0.027052419260144234, 0.04326435551047325, -0.007338884752243757, 0.014715147204697132, 0.028966806828975677, 0.0017082346603274345, -0.040265023708343506, -0.0016363455215469003, -0.0006203937227837741, 0.04444173723459244, 0.016139047220349312, 0.03163568302989006, 0.00795293040573597, -0.043191179633140564, -0.07969355583190918, -0.016677550971508026, -0.03452671319246292, -0.0016864413628354669, 0.039378296583890915, -0.030920444056391716, 0.020849883556365967, -0.027241287752985954, -0.03258342295885086, -0.019053244963288307, 0.03213396668434143, -0.02502891980111599, 0.017962200567126274, -0.03460042178630829, 0.015852438285946846, -0.0315823070704937, 0.042539115995168686, 0.005429153796285391, -0.027462314814329147, 0.005317723378539085, -0.010262283496558666, -0.035882946103811264, -0.02659306302666664, 0.004329694900661707, 0.05902129039168358, 0.01978127472102642, 0.04728277772665024, 0.01860775798559189, -0.011906933970749378, 0.02333061769604683, 0.05432474985718727, -0.00970024336129427, -0.028981592506170273, -0.035202670842409134, -0.04547485336661339, -0.02888168953359127, 0.0011615179246291518, -0.08900515735149384, 0.008051253855228424, -0.018701227381825447, 0.012662766501307487, -0.027893265709280968, -0.02990357019007206, 0.025690855458378792, 0.002327910391613841, 0.0299841221421957, -0.01797647215425968, -0.02255037985742092, 0.010391030460596085, 0.01905072294175625, 0.00800015963613987, 0.006658217869699001, -0.0551721565425396, 0.019844016060233116, -0.0005259124445728958, -0.01730896160006523, 0.02589193545281887, -0.011317897588014603, -0.025233209133148193, -0.039646100252866745, 0.011019457131624222, -0.05210503190755844, 0.022697141394019127, 0.00449134549126029, -0.010472375899553299, -0.01167374663054943, -0.04222269728779793, -0.046758342534303665, -0.03326258063316345, 0.015685267746448517, 0.0061101168394088745, -0.015642976388335228, -0.023128263652324677, 0.020259520038962364, -0.01968967355787754, 0.01814861409366131, 0.02954176999628544, 0.05586038902401924, -0.02428313158452511, 0.03208744525909424, -0.013856188394129276, -0.050905659794807434, -0.01638171076774597, -0.02244698256254196, -0.010719804093241692, -0.04235740751028061, 0.016572920605540276, 0.01983741857111454, 0.006025418173521757, -0.012391256168484688, 0.024250099435448647, -0.039407145231962204, -0.03425062075257301, 0.04611494764685631, -0.01371717732399702, 0.0362580306828022, 0.0027161226607859135, 0.016803188249468803, -0.03434635326266289, 0.027124790474772453, -0.033063799142837524, 0.04561498761177063, -0.05075228214263916, 0.03362699970602989, 0.016239602118730545, -0.01469995453953743, -0.03471817076206207, 0.030051782727241516, 0.08888435363769531, 0.001306334394030273, 0.002441215794533491, -0.050119053572416306, -0.032112814486026764, -0.04200240969657898, -0.032798752188682556, -0.019792824983596802, 0.01695116236805916, -0.016609862446784973, -0.046722594648599625, -0.029058536514639854, -0.013807825744152069, 0.02677462249994278, -0.03943001851439476, -0.03865571320056915, 0.015066725201904774, 0.023332593962550163, 0.03084425814449787, 0.0007580239907838404, -0.007372329011559486, -0.008973760530352592, 0.03430734947323799, 0.00694594532251358, -0.009486258961260319, -0.019933806732296944, 0.042523134499788284, -0.0062915668822824955, -0.023214787244796753, 0.018179455772042274, 0.02227611280977726, -0.05282924324274063, 0.006848915480077267, 0.016378680244088173, 0.04233398661017418, -0.03385191783308983, 0.017257628962397575, -0.002054602839052677, 0.007735240273177624, 0.058668289333581924, 0.014013816602528095, 0.047364141792058945, 0.02771495096385479, 0.016970684751868248, -0.02124258689582348, -0.015110710635781288, 0.0101127615198493, 0.012733838520944118, 0.07669767737388611, 0.03487909212708473, 0.006998152006417513, -0.013307585380971432, 0.03951653838157654, -0.023330112919211388, 0.0001773700787452981, -0.039702992886304855, 0.001857813447713852, 0.04154724255204201, -0.012765327468514442, 0.003914824686944485, 0.008510426618158817, -0.03284085914492607, 0.019939111545681953, 0.002567821182310581, -0.015048506669700146, 0.035472091287374496, 0.011556693352758884, -0.02030838467180729, -0.020901430398225784, -0.030279798433184624, -0.02853427454829216, -0.018791813403367996, 0.0073388139717280865, 0.03806930407881737, -0.024215152487158775, 0.018140718340873718, 0.02617425099015236, 0.0233329888433218, 0.019832704216241837, 0.02780483476817608, -0.009816191159188747, -0.011388602666556835, 0.03943905606865883, 0.040647294372320175, 0.03390233963727951, -0.0003537720476742834, 0.0030894563533365726, -0.013868137262761593, 0.01005036011338234, -0.006701676174998283, 0.03142412379384041, 0.0011760641355067492, -0.044437650591135025, 0.010432983748614788, 0.05810512974858284, 0.026859886944293976, 0.0024570347741246223, -0.02137450873851776, -0.026083948090672493, 0.043610405176877975, -0.008410998620092869, -0.033656660467386246, 0.04159003123641014, 0.017305711284279823, -0.011606711894273758, -0.025078268721699715, 0.0066125900484621525]
